"id","l1","l1_name","l2","l2_name","l3","l3_name","l4","l4_name"
"02064100","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02060000","Galvijų, kiaulių, avių, ožkų, arklių, asilų, mulų arba arklėnų valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02064100","Kiaulių, užšaldyti",NULL,NULL
"02064900","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02060000","Galvijų, kiaulių, avių, ožkų, arklių, asilų, mulų arba arklėnų valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02064900","Kiti",NULL,NULL
"02068091","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02060000","Galvijų, kiaulių, avių, ožkų, arklių, asilų, mulų arba arklėnų valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02068000","Kiti, švieži arba atšaldyti","02068091","Kiti"
"02068010","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02060000","Galvijų, kiaulių, avių, ožkų, arklių, asilų, mulų arba arklėnų valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02068000","Kiti, švieži arba atšaldyti","02068010","Skirti farmacijos preparatams gaminti"
"02068099","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02060000","Galvijų, kiaulių, avių, ožkų, arklių, asilų, mulų arba arklėnų valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02068000","Kiti, švieži arba atšaldyti","02068099","Avių ir ožkų"
"02069010","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02060000","Galvijų, kiaulių, avių, ožkų, arklių, asilų, mulų arba arklėnų valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02069000","Kiti, užšaldyti","02069010","Skirti farmacijos preparatams gaminti"
"02069099","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02060000","Galvijų, kiaulių, avių, ožkų, arklių, asilų, mulų arba arklėnų valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02069000","Kiti, užšaldyti","02069099","Avių ir ožkų"
"02069091","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02060000","Galvijų, kiaulių, avių, ožkų, arklių, asilų, mulų arba arklėnų valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02069000","Kiti, užšaldyti","02069091","Kiti"
"02071110","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071100","Gallus domesticus rūšies paukščių (vištų ir gaidžių)","02071110","Nupeštos ir be žarnų, su galvomis ir pėdomis, vadinamos ""83 % viščiukas"""
"02071130","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071100","Gallus domesticus rūšies paukščių (vištų ir gaidžių)","02071130","Nupeštos ir išskrostos, be galvų ir pėdų, bet su kakleliais, širdelėmis, kepenėlėmis ir skilveliais, vadinamos ""70 % viščiukas"""
"02071290","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071200","Skerdenėlės, nesukapotos į dalis, užšaldytos","02071290","Nupeštos ir išskrostos, be galvų ir pėdų, taip pat be kaklelių, širdelių, kepenėlių ir skilvelių, vadinamos ""65 % viščiukas"", arba pateiktos kitu pavidalu"
"02071210","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071200","Skerdenėlės, nesukapotos į dalis, užšaldytos","02071210","Nupeštos ir išskrostos, be galvų ir pėdų, bet su kakleliais, širdelėmis, kepenėlėmis ir skilveliais, vadinamos ""70 % viščiukas"""
"02071340","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071300","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02071340","Nugarėlės, kakleliai, nugarėlės kartu su kakleliais, uodegėlės ir sparnelių plongaliai"
"02071360","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071300","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02071360","Kulšelės ir jų dalys"
"02071370","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071300","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02071370","Kitos"
"02071350","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071300","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02071350","Krūtinėlės ir jų dalys"
"02071310","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071300","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02071310","Skerdenėlių dalys"
"02071399","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071300","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02071399","Kiti"
"02071320","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071300","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02071320","Su kaulais"
"02071330","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071300","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02071330","Sveiki sparneliai su plongaliais arba be jų"
"02071391","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071300","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02071391","Subproduktai"
"02071499","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071400","Skerdenėlių dalys ir subproduktai, užšaldyti","02071499","Kiti"
"02071410","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071400","Skerdenėlių dalys ir subproduktai, užšaldyti","02071410","Skerdenėlių dalys"
"02071491","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071400","Skerdenėlių dalys ir subproduktai, užšaldyti","02071491","Subproduktai"
"02071450","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071400","Skerdenėlių dalys ir subproduktai, užšaldyti","02071450","Krūtinėlės ir jų dalys"
"02071420","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071400","Skerdenėlių dalys ir subproduktai, užšaldyti","02071420","Su kaulais"
"02071470","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071400","Skerdenėlių dalys ir subproduktai, užšaldyti","02071470","Kitos"
"02071460","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071400","Skerdenėlių dalys ir subproduktai, užšaldyti","02071460","Kulšelės ir jų dalys"
"02071430","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071400","Skerdenėlių dalys ir subproduktai, užšaldyti","02071430","Sveiki sparneliai su plongaliais arba be jų"
"02071440","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02071400","Skerdenėlių dalys ir subproduktai, užšaldyti","02071440","Nugarėlės, kakleliai, nugarėlės kartu su kakleliais, uodegėlės ir sparnelių plongaliai"
"02072410","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072400","Kalakutų","02072410","Nupeštos ir išskrostos, be galvų ir pėdų, bet su kakleliais, širdelėmis, kepenėlėmis ir skilveliais, vadinamos ""80 % kalakutas"""
"02072490","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072400","Kalakutų","02072490","Nupeštos ir išskrostos, be galvų ir pėdų, taip pat be kaklelių, širdelių, kepenėlių ir skilvelių, vadinamos ""73 % kalakutas"", arba pateiktos kitu pavidalu"
"02072510","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072500","Skerdenėlės, nesukapotos į dalis, užšaldytos","02072510","Nupeštos ir išskrostos, be galvų ir pėdų, bet su kakleliais, širdelėmis, kepenėlėmis ir skilveliais, vadinamos ""80 % kalakutas"""
"02072590","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072500","Skerdenėlės, nesukapotos į dalis, užšaldytos","02072590","Nupeštos ir išskrostos, be galvų ir pėdų, taip pat be kaklelių, širdelių, kepenėlių ir skilvelių, vadinamos ""73 % kalakutas"", arba pateiktos kitu pavidalu"
"02072680","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072600","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02072680","Kitos"
"02072670","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072600","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02072670","Kitos"
"02072650","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072600","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02072650","Krūtinėlės ir jų dalys"
"02072640","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072600","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02072640","Nugarėlės, kakleliai, nugarėlės kartu su kakleliais, uodegėlės ir sparnelių plongaliai"
"02072630","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072600","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02072630","Sveiki sparneliai su plongaliais arba be jų"
"02072610","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072600","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02072610","Skerdenėlių dalys"
"02072691","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072600","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02072691","Subproduktai"
"02072620","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072600","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02072620","Su kaulais"
"02072660","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072600","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02072660","Kulšelės ir jų dalys"
"02072699","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072600","Skerdenėlių dalys ir subproduktai, švieži arba atšaldyti","02072699","Kiti"
"02072799","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072700","Skerdenėlių dalys ir subproduktai, užšaldyti","02072799","Kiti"
"02072730","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072700","Skerdenėlių dalys ir subproduktai, užšaldyti","02072730","Sveiki sparneliai su plongaliais arba be jų"
"02072710","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072700","Skerdenėlių dalys ir subproduktai, užšaldyti","02072710","Skerdenėlių dalys"
"02072780","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072700","Skerdenėlių dalys ir subproduktai, užšaldyti","02072780","Kitos"
"02072740","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072700","Skerdenėlių dalys ir subproduktai, užšaldyti","02072740","Nugarėlės, kakleliai, nugarėlės kartu su kakleliais, uodegėlės ir sparnelių plongaliai"
"02072791","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072700","Skerdenėlių dalys ir subproduktai, užšaldyti","02072791","Subproduktai"
"02072750","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072700","Skerdenėlių dalys ir subproduktai, užšaldyti","02072750","Krūtinėlės ir jų dalys"
"02072770","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072700","Skerdenėlių dalys ir subproduktai, užšaldyti","02072770","Kitos"
"02072760","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072700","Skerdenėlių dalys ir subproduktai, užšaldyti","02072760","Kulšelės ir jų dalys"
"02072720","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02072700","Skerdenėlių dalys ir subproduktai, užšaldyti","02072720","Su kaulais"
"02074120","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02074100","Ančių","02074120","Nupeštos, nukraujintos, be žarnų, bet neišskrostos, su galvomis ir pėdomis, vadinamos ""85 % antis"""
"02074180","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02074100","Ančių","02074180","Nupeštos ir išskrostos, be galvų ir pėdų, taip pat be kaklelių, širdelių, kepenėlių ir skilvelių, vadinamos ""63 % antis"", arba pateiktos kitu pavidalu"
"02074130","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02074100","Ančių","02074130","Nupeštos ir išskrostos, be galvų ir pėdų, bet su kakleliais, širdelėmis, kepenėlėmis ir skilveliais, vadinamos ""70 % antis"""
"02074230","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02074200","Skerdenėlės, nesukapotos į gabalus, užšaldytos","02074230","Nupeštos ir išskrostos, be galvų ir pėdų, bet su kakleliais, širdelėmis, kepenėlėmis ir skilveliais, vadinamos ""70 % antis"""
"02074280","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02074200","Skerdenėlės, nesukapotos į gabalus, užšaldytos","02074280","Nupeštos ir išskrostos, be galvų ir pėdų, taip pat be kaklelių, širdelių, kepenėlių ir skilvelių, vadinamos ""63 % antis"", arba pateiktos kitu pavidalu"
"02074300","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02074300","Riebiosios kepenėlės, šviežios arba atšaldytos",NULL,NULL
"02074481","02000000","MĖSA IR VALGOMIEJI MĖSOS SUBPRODUKTAI","02070000","Naminių paukščių, nurodytų 0105 pozicijoje, mėsa ir valgomieji subproduktai, švieži, atšaldyti arba užšaldyti","02074400","Kiti, švieži arba atšaldyti","02074481","Kiti"
